IDT,IDNA,IDNB,NEFNNA,NEFNNB,NEFNA,NEFNB,NEFPA,NEFPB,NEFPPA,NEFPPB,NEFNENA,NEFNENB,NEFNCA,NEFNCB,NEFPCA,NEFPCB,NEFEA,NEFEB,NEFECA,NEFECB,NITDA,NITDB,NITFA,NITFB,NITAA,NITAB,NITMA,NITMB,NITCDFA,NITCDFB,NITCFAA,NITCFAB,NITEA,NITEB,NITAIA,NITAIB,NITCFAIA,NITCFAIB,NITEIA,NITEIB,NPDRA,NPDRB,NPDDA,NPDDB,NAMBA,NAMBB,NAFA,NAFB,NIPPA,NIPPB,NIPDA,NIPDB,NIDGA,NIDGB,NIDPA,NIDPB,NIDDA,NIDDB
7,240510_05_BC103_AB.XLSX,240510_05_BC103_SC.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
8,240510_05_BC103_AB.XLSX,240510_05_BC103_SC.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,False,False,True,False,False,True,False,False,True,False,1.0,,True,True,True,True,1,1,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
9,240510_05_BC103_AB.XLSX,240510_05_BC103_SC.XLSX,False,False,False,False,True,False,True,False,False,True,False,False,True,False,2,0,1,0,False,True,False,False,True,False,False,False,False,True,True,False,1.0,-1.0,True,False,True,False,1,-1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
10,240510_05_BC103_AB.XLSX,240510_05_BC103_SC.XLSX,True,False,False,False,False,True,False,False,False,False,True,False,False,True,-2,1,-1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1,240513_03_AA406_LL.XLSX,240513_03_AA406_LM.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,True,False,False,True,False,False,True,False,True,True,0.0,1.0,False,True,True,True,0,1,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False
2,240513_03_AA406_LL.XLSX,240513_03_AA406_LM.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False
3,240513_03_AA406_LL.XLSX,240513_03_AA406_LM.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False
4,240513_03_AA406_LL.XLSX,240513_03_AA406_LM.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False
5,240513_03_AA406_LL.XLSX,240513_03_AA406_LM.XLSX,False,False,False,False,True,True,True,False,False,False,False,False,True,True,2,1,1,1,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False
6,240513_03_AA406_LL.XLSX,240513_03_AA406_LM.XLSX,False,False,False,False,False,True,True,False,False,False,False,False,True,True,2,1,1,1,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False
7,240513_03_AA406_LL.XLSX,240513_03_AA406_LM.XLSX,False,False,True,True,False,False,True,False,False,False,True,True,True,False,-1,-1,-1,-1,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False
8,240513_03_AA406_LL.XLSX,240513_03_AA406_LM.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,True,False,False,True,False,False,True,False,True,True,0.0,1.0,False,True,True,True,0,1,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
9,240513_03_AA406_LL.XLSX,240513_03_AA406_LM.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,True,False,False,True,False,False,True,False,True,True,0.0,1.0,False,True,True,True,0,1,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False
10,240513_03_AA406_LL.XLSX,240513_03_AA406_LM.XLSX,False,False,False,False,True,False,True,True,False,False,False,False,True,True,2,2,1,1,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False
1,240514_05_AB408_AB.XLSX,240514_05_AB408_KL.XLSX,False,False,True,True,True,True,False,False,False,False,True,True,True,True,-1,-1,-1,-1,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2,240514_05_AB408_AB.XLSX,240514_05_AB408_KL.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3,240514_05_AB408_AB.XLSX,240514_05_AB408_KL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,True,True,True,False,True,False,True,True,True,1.0,,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
4,240514_05_AB408_AB.XLSX,240514_05_AB408_KL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
5,240514_05_AB408_AB.XLSX,240514_05_AB408_KL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,240514_05_AB408_AB.XLSX,240514_05_AB408_KL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7,240514_05_AB408_AB.XLSX,240514_05_AB408_KL.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
8,240514_05_AB408_AB.XLSX,240514_05_AB408_KL.XLSX,False,False,False,False,False,True,True,False,False,False,False,False,True,True,2,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9,240514_05_AB408_AB.XLSX,240514_05_AB408_KL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
10,240514_05_AB408_AB.XLSX,240514_05_AB408_KL.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1,240515_01_BA302_JF.XLSX,240515_01_BA302_LL.XLSX,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,1,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,240515_01_BA302_JF.XLSX,240515_01_BA302_LL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,240515_01_BA302_JF.XLSX,240515_01_BA302_LL.XLSX,False,False,True,False,False,False,False,False,False,True,True,False,False,False,-1,0,-1,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
4,240515_01_BA302_JF.XLSX,240515_01_BA302_LL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,True,False,False,True,False,False,True,False,True,True,0.0,1.0,False,True,True,True,0,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
5,240515_01_BA302_JF.XLSX,240515_01_BA302_LL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,240515_01_BA302_JF.XLSX,240515_01_BA302_LL.XLSX,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,1,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
7,240515_01_BA302_JF.XLSX,240515_01_BA302_LL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
8,240515_01_BA302_JF.XLSX,240515_01_BA302_LL.XLSX,False,False,False,False,True,True,True,True,False,False,False,False,True,True,2,2,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
9,240515_01_BA302_JF.XLSX,240515_01_BA302_LL.XLSX,False,False,False,False,True,True,False,True,False,False,False,False,True,True,1,2,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
10,240515_01_BA302_JF.XLSX,240515_01_BA302_LL.XLSX,True,False,False,False,True,True,False,True,False,False,True,False,True,True,-2,2,-1,1,False,False,True,False,False,True,False,False,True,False,True,True,0.0,1.0,False,True,True,True,0,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
1,240515_03_BA317_JF.XLSX,240515_03_BA317_SC.XLSX,True,True,False,False,False,False,False,False,False,False,True,True,False,False,-2,-2,-1,-1,False,False,True,False,False,True,False,False,True,False,True,True,0.0,1.0,False,True,True,True,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True
2,240515_03_BA317_JF.XLSX,240515_03_BA317_SC.XLSX,True,False,False,False,False,False,False,False,False,True,True,False,False,False,-2,0,-1,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
3,240515_03_BA317_JF.XLSX,240515_03_BA317_SC.XLSX,True,True,False,False,False,False,False,False,False,False,True,True,False,False,-2,-2,-1,-1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
4,240515_03_BA317_JF.XLSX,240515_03_BA317_SC.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
5,240515_03_BA317_JF.XLSX,240515_03_BA317_SC.XLSX,False,True,True,False,False,False,False,False,False,False,True,True,False,False,-1,-2,-1,-1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
6,240515_03_BA317_JF.XLSX,240515_03_BA317_SC.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
7,240515_03_BA317_JF.XLSX,240515_03_BA317_SC.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
8,240515_03_BA317_JF.XLSX,240515_03_BA317_SC.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
9,240515_03_BA317_JF.XLSX,240515_03_BA317_SC.XLSX,False,False,True,False,False,False,True,True,False,False,True,False,True,True,-1,2,-1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
